,domain,layer,dim,problem,repeat,plan_length,plan_found,time
2246,transport,1,2,0_29,2,,False,
2247,transport,1,2,0_30,0,,False,
2248,transport,1,2,0_30,1,,False,
2249,transport,1,2,0_30,2,,False,
2250,transport,1,2,1_01,0,99.0,True,8.768029928207397
2251,transport,1,2,1_01,1,130.0,True,10.37481951713562
2252,transport,1,2,1_01,2,252.0,True,19.554965496063232
2253,transport,1,2,1_02,0,128.0,True,12.287159204483032
2254,transport,1,2,1_02,1,143.0,True,14.237560033798218
2255,transport,1,2,1_02,2,156.0,True,14.577528715133667
2256,transport,1,2,1_03,0,243.0,True,16.878888368606567
2257,transport,1,2,1_03,1,155.0,True,12.309781789779663
2258,transport,1,2,1_03,2,125.0,True,9.673286437988281
2259,transport,1,2,1_04,0,257.0,True,40.23166608810425
2260,transport,1,2,1_04,1,248.0,True,37.85930800437927
2261,transport,1,2,1_04,2,300.0,True,45.479705810546875
2262,transport,1,2,1_05,0,341.0,True,23.811738967895508
2263,transport,1,2,1_05,1,385.0,True,28.606913566589355
2264,transport,1,2,1_05,2,265.0,True,19.05267333984375
2265,transport,1,2,1_06,0,324.0,True,60.96901249885559
2266,transport,1,2,1_06,1,337.0,True,61.6943793296814
2267,transport,1,2,1_06,2,226.0,True,43.63968372344971
2268,transport,1,2,1_07,0,236.0,True,67.99903845787048
2269,transport,1,2,1_07,1,238.0,True,65.206045627594
2270,transport,1,2,1_07,2,300.0,True,85.29407668113708
2271,transport,1,2,1_08,0,392.0,True,53.4114134311676
2272,transport,1,2,1_08,1,395.0,True,55.39288687705994
2273,transport,1,2,1_08,2,358.0,True,49.63231182098389
2274,transport,1,2,1_09,0,942.0,True,71.66850090026855
2275,transport,1,2,1_09,1,374.0,True,31.910197734832764
2276,transport,1,2,1_09,2,656.0,True,51.723159313201904
2277,transport,1,2,1_10,0,316.0,True,46.96346473693848
2278,transport,1,2,1_10,1,600.0,True,87.97947692871094
2279,transport,1,2,1_10,2,430.0,True,63.49668312072754
2280,transport,1,2,1_11,0,353.0,True,136.68827199935913
2281,transport,1,2,1_11,1,373.0,True,143.34585523605347
2282,transport,1,2,1_11,2,358.0,True,141.70018982887268
2283,transport,1,2,1_12,0,823.0,True,157.93378520011902
2284,transport,1,2,1_12,1,477.0,True,97.44594240188599
2285,transport,1,2,1_12,2,531.0,True,104.234938621521
2286,transport,1,2,1_13,0,532.0,True,197.97702741622925
2287,transport,1,2,1_13,1,477.0,True,179.62514209747314
2288,transport,1,2,1_13,2,543.0,True,214.12400889396667
2289,transport,1,2,1_14,0,710.0,True,242.01451444625854
2290,transport,1,2,1_14,1,565.0,True,205.16943097114563
2291,transport,1,2,1_14,2,702.0,True,242.72074174880981
2292,transport,1,2,1_15,0,684.0,True,322.11730313301086
2293,transport,1,2,1_15,1,527.0,True,249.96724772453308
2294,transport,1,2,1_15,2,543.0,True,270.29439878463745
2295,transport,1,2,1_16,0,1788.0,True,239.96828174591064
2296,transport,1,2,1_16,1,1307.0,True,157.13197422027588
2297,transport,1,2,1_16,2,2123.0,True,251.65482878684998
2298,transport,1,2,1_17,0,1422.0,True,173.39478969573975
2299,transport,1,2,1_17,1,1261.0,True,160.23046946525574
2300,transport,1,2,1_17,2,1382.0,True,174.27319765090942
2301,transport,1,2,1_18,0,992.0,True,524.4003100395203
2302,transport,1,2,1_18,1,746.0,True,404.295777797699
2303,transport,1,2,1_18,2,543.0,True,280.9432940483093
2304,transport,1,2,1_19,0,759.0,True,435.58899545669556
2305,transport,1,2,1_19,1,889.0,True,495.115825176239
2306,transport,1,2,1_19,2,1297.0,True,726.2356469631195
2307,transport,1,2,1_20,0,573.0,True,202.67809009552002
2308,transport,1,2,1_20,1,679.0,True,237.99714350700378
2309,transport,1,2,1_20,2,883.0,True,294.8376832008362
2310,transport,1,2,1_21,0,1512.0,True,451.6995310783386
2311,transport,1,2,1_21,1,1808.0,True,572.4946777820587
2312,transport,1,2,1_21,2,1411.0,True,416.8542332649231
2313,transport,1,2,1_22,0,2777.0,True,416.0666365623474
2314,transport,1,2,1_22,1,1090.0,True,174.11230373382568
2315,transport,1,2,1_22,2,2215.0,True,349.04176211357117
2316,transport,1,2,1_23,0,1558.0,True,578.80672955513
2317,transport,1,2,1_23,1,1230.0,True,456.02523827552795
2318,transport,1,2,1_23,2,633.0,True,249.18550181388855
2319,transport,1,2,1_24,0,1072.0,True,902.629225730896
2320,transport,1,2,1_24,1,1355.0,True,1086.83362865448
2321,transport,1,2,1_24,2,1031.0,True,848.8061037063599
2322,transport,1,2,1_25,0,1973.0,True,325.82876467704773
2323,transport,1,2,1_25,1,2046.0,True,349.0534448623657
2324,transport,1,2,1_25,2,1839.0,True,302.0065505504608
2325,transport,1,2,1_26,0,1589.0,True,917.3212807178497
2326,transport,1,2,1_26,1,1471.0,True,905.1255748271942
2327,transport,1,2,1_26,2,1107.0,True,671.6563305854797
2328,transport,1,2,1_27,0,1735.0,True,1505.3223733901978
2329,transport,1,2,1_27,1,1469.0,True,1345.7202591896057
2330,transport,1,2,1_27,2,2604.0,True,2465.667188644409
2331,transport,1,2,1_28,0,5450.0,True,1208.858458995819
2332,transport,1,2,1_28,1,2520.0,True,555.2821934223175
2333,transport,1,2,1_28,2,4224.0,True,910.6561186313629
2334,transport,1,2,1_29,0,1749.0,True,1250.3601696491241
2335,transport,1,2,1_29,1,2148.0,True,1525.7454044818878
2336,transport,1,2,1_29,2,1668.0,True,1200.109495639801
2337,transport,1,2,1_30,0,3293.0,True,2903.262828350067
2338,transport,1,2,1_30,1,,False,
2339,transport,1,2,1_30,2,,False,
2340,transport,1,2,2_01,0,854.0,True,1094.2264382839203
2341,transport,1,2,2_01,1,671.0,True,913.7638871669769
2342,transport,1,2,2_01,2,1686.0,True,2199.0008935928345
2343,transport,1,2,2_02,0,1994.0,True,612.5399460792542
2344,transport,1,2,2_02,1,2254.0,True,727.351594209671
2345,transport,1,2,2_02,2,2889.0,True,865.1719617843628
2346,transport,1,2,2_03,0,1994.0,True,2237.5358984470367
2347,transport,1,2,2_03,1,1531.0,True,1758.1656351089478
2348,transport,1,2,2_03,2,1418.0,True,1551.7181677818298
2349,transport,1,2,2_04,0,2029.0,True,1707.0972406864166
2350,transport,1,2,2_04,1,1424.0,True,1179.13738322258
2351,transport,1,2,2_04,2,1789.0,True,1482.3592236042023
2352,transport,1,2,2_05,0,,False,
2353,transport,1,2,2_05,1,,False,
2354,transport,1,2,2_05,2,,False,
2355,transport,1,2,2_06,0,,False,
2356,transport,1,2,2_06,1,,False,
2357,transport,1,2,2_06,2,1828.0,True,3280.6602034568787
2358,transport,1,2,2_07,0,,False,
2359,transport,1,2,2_07,1,,False,
2360,transport,1,2,2_07,2,,False,
2361,transport,1,2,2_08,0,2293.0,True,4458.9951157569885
2362,transport,1,2,2_08,1,,False,
2363,transport,1,2,2_08,2,,False,
2364,transport,1,2,2_09,0,,False,
2365,transport,1,2,2_09,1,,False,
2366,transport,1,2,2_09,2,,False,
2367,transport,1,2,2_10,0,5479.0,True,3169.3942346572876
2368,transport,1,2,2_10,1,5391.0,True,3200.987387418747
2369,transport,1,2,2_10,2,4328.0,True,2521.2069664001465
2370,transport,1,2,2_11,0,,False,
2371,transport,1,2,2_11,1,,False,
2372,transport,1,2,2_11,2,,False,
2373,transport,1,2,2_12,0,,False,
2374,transport,1,2,2_12,1,,False,
2375,transport,1,2,2_12,2,,False,
2376,transport,1,2,2_13,0,,False,
2377,transport,1,2,2_13,1,7186.0,True,4977.639780521393
2378,transport,1,2,2_13,2,7140.0,True,4850.382362127304
2379,transport,1,2,2_14,0,,False,
2380,transport,1,2,2_14,1,,False,
2381,transport,1,2,2_14,2,,False,
2382,transport,1,2,2_15,0,6943.0,True,7273.584100723267
2383,transport,1,2,2_15,1,6384.0,True,7414.968896865845
2384,transport,1,2,2_15,2,5662.0,True,6306.169806003571
2385,transport,1,2,2_16,0,,False,
2386,transport,1,2,2_16,1,,False,
2387,transport,1,2,2_16,2,,False,
2388,transport,1,2,2_17,0,,False,
2389,transport,1,2,2_17,1,,False,
2390,transport,1,2,2_17,2,,False,
2391,transport,1,2,2_18,0,,False,
2392,transport,1,2,2_18,1,,False,
2393,transport,1,2,2_18,2,,False,
2394,transport,1,2,2_19,0,,False,
2395,transport,1,2,2_19,1,,False,
2396,transport,1,2,2_19,2,,False,
2397,transport,1,2,2_20,0,,False,
2398,transport,1,2,2_20,1,,False,
2399,transport,1,2,2_20,2,,False,
2400,transport,1,2,2_21,0,,False,
2401,transport,1,2,2_21,1,,False,
2402,transport,1,2,2_21,2,,False,
2403,transport,1,2,2_22,0,,False,
2404,transport,1,2,2_22,1,,False,
2405,transport,1,2,2_22,2,,False,
2406,transport,1,2,2_23,0,,False,
2407,transport,1,2,2_23,1,,False,
2408,transport,1,2,2_23,2,,False,
2409,transport,1,2,2_24,0,,False,
2410,transport,1,2,2_24,1,,False,
2411,transport,1,2,2_24,2,,False,
2412,transport,1,2,2_25,0,,False,
2413,transport,1,2,2_25,1,,False,
2414,transport,1,2,2_25,2,,False,
2415,transport,1,2,2_26,0,,False,
2416,transport,1,2,2_26,1,,False,
2417,transport,1,2,2_26,2,,False,
2418,transport,1,2,2_27,0,,False,
2419,transport,1,2,2_27,1,,False,
2420,transport,1,2,2_27,2,,False,
2421,transport,1,2,2_28,0,,False,
2422,transport,1,2,2_28,1,,False,
2423,transport,1,2,2_28,2,,False,
2424,transport,1,2,2_29,0,,False,
2425,transport,1,2,2_29,1,,False,
2426,transport,1,2,2_29,2,,False,
2427,transport,1,2,2_30,0,,False,
2428,transport,1,2,2_30,1,,False,
2429,transport,1,2,2_30,2,,False,
2430,transport,2,1,0_01,0,3.0,True,0.23569011688232422
2431,transport,2,1,0_01,1,3.0,True,0.32747769355773926
2432,transport,2,1,0_01,2,3.0,True,0.2759370803833008
2433,transport,2,1,0_02,0,6.0,True,0.5007998943328857
2434,transport,2,1,0_02,1,4.0,True,0.3319859504699707
2435,transport,2,1,0_02,2,4.0,True,0.34017276763916016
2436,transport,2,1,0_03,0,16.0,True,0.9643471240997314
2437,transport,2,1,0_03,1,16.0,True,0.8096985816955566
2438,transport,2,1,0_03,2,11.0,True,0.5226681232452393
2439,transport,2,1,0_04,0,16.0,True,0.846132755279541
2440,transport,2,1,0_04,1,6.0,True,0.4013381004333496
2441,transport,2,1,0_04,2,8.0,True,0.5368630886077881
2442,transport,2,1,0_05,0,31.0,True,1.0595667362213135
2443,transport,2,1,0_05,1,14.0,True,0.7868616580963135
2444,transport,2,1,0_05,2,21.0,True,0.9836158752441406
2445,transport,2,1,0_06,0,77.0,True,2.033705234527588
2446,transport,2,1,0_06,1,32.0,True,1.2430925369262695
2447,transport,2,1,0_06,2,40.0,True,1.3994150161743164
2448,transport,2,1,0_07,0,36.0,True,1.7048149108886719
2449,transport,2,1,0_07,1,30.0,True,1.5558581352233887
2450,transport,2,1,0_07,2,28.0,True,1.3079442977905273
2451,transport,2,1,0_08,0,69.0,True,2.5252833366394043
2452,transport,2,1,0_08,1,59.0,True,2.3109421730041504
2453,transport,2,1,0_08,2,59.0,True,2.4496471881866455
2454,transport,2,1,0_09,0,56.0,True,2.0473763942718506
2455,transport,2,1,0_09,1,54.0,True,2.030622720718384
2456,transport,2,1,0_09,2,26.0,True,1.1916379928588867
2457,transport,2,1,0_10,0,26.0,True,1.792654275894165
2458,transport,2,1,0_10,1,55.0,True,2.396242380142212
2459,transport,2,1,0_10,2,29.0,True,1.8570549488067627
2460,transport,2,1,0_11,0,84.0,True,3.148662805557251
2461,transport,2,1,0_11,1,49.0,True,2.0571584701538086
2462,transport,2,1,0_11,2,93.0,True,3.3573157787323
2463,transport,2,1,0_12,0,49.0,True,2.8023276329040527
2464,transport,2,1,0_12,1,151.0,True,7.234553098678589
2465,transport,2,1,0_12,2,65.0,True,3.7201972007751465
2466,transport,2,1,0_13,0,152.0,True,7.003169059753418
2467,transport,2,1,0_13,1,148.0,True,6.356014728546143
2468,transport,2,1,0_13,2,84.0,True,4.338476896286011
2469,transport,2,1,0_14,0,182.0,True,5.7371556758880615
2470,transport,2,1,0_14,1,316.0,True,9.048444271087646
2471,transport,2,1,0_14,2,93.0,True,3.6583762168884277
2472,transport,2,1,0_15,0,263.0,True,15.607118606567383
2473,transport,2,1,0_15,1,373.0,True,21.861942768096924
2474,transport,2,1,0_15,2,126.0,True,8.8629629611969
2475,transport,2,1,0_16,0,305.0,True,11.070396900177002
2476,transport,2,1,0_16,1,135.0,True,5.726547479629517
2477,transport,2,1,0_16,2,205.0,True,7.983332872390747
2478,transport,2,1,0_17,0,171.0,True,7.792438507080078
2479,transport,2,1,0_17,1,338.0,True,13.257415533065796
2480,transport,2,1,0_17,2,190.0,True,7.996658802032471
2481,transport,2,1,0_18,0,353.0,True,15.7477285861969
2482,transport,2,1,0_18,1,238.0,True,10.889912843704224
2483,transport,2,1,0_18,2,272.0,True,13.29214334487915
2484,transport,2,1,0_19,0,3426.0,True,153.0494294166565
2485,transport,2,1,0_19,1,519.0,True,24.14549231529236
2486,transport,2,1,0_19,2,1529.0,True,62.96923565864563
2487,transport,2,1,0_20,0,175.0,True,10.181611776351929
2488,transport,2,1,0_20,1,185.0,True,10.413865327835083
2489,transport,2,1,0_20,2,373.0,True,20.43055510520935
2490,transport,2,1,0_21,0,,False,
2491,transport,2,1,0_21,1,7299.0,True,474.35339069366455
2492,transport,2,1,0_21,2,,False,
2493,transport,2,1,0_22,0,1512.0,True,109.66238522529602
2494,transport,2,1,0_22,1,146.0,True,12.273277521133423
2495,transport,2,1,0_22,2,361.0,True,28.508047342300415
2496,transport,2,1,0_23,0,3899.0,True,185.95325636863708
2497,transport,2,1,0_23,1,777.0,True,38.74055242538452
2498,transport,2,1,0_23,2,1142.0,True,55.29863691329956
2499,transport,2,1,0_24,0,2213.0,True,103.36600136756897
2500,transport,2,1,0_24,1,1602.0,True,80.7777488231659
2501,transport,2,1,0_24,2,5687.0,True,261.1648693084717
2502,transport,2,1,0_25,0,3719.0,True,250.07714986801147
2503,transport,2,1,0_25,1,1331.0,True,91.59153366088867
2504,transport,2,1,0_25,2,,False,
2505,transport,2,1,0_26,0,3028.0,True,186.67308807373047
2506,transport,2,1,0_26,1,875.0,True,53.81527519226074
2507,transport,2,1,0_26,2,2278.0,True,139.17976665496826
2508,transport,2,1,0_27,0,,False,
2509,transport,2,1,0_27,1,,False,
2510,transport,2,1,0_27,2,,False,
2511,transport,2,1,0_28,0,,False,
2512,transport,2,1,0_28,1,,False,
2513,transport,2,1,0_28,2,,False,
2514,transport,2,1,0_29,0,,False,
2515,transport,2,1,0_29,1,,False,
2516,transport,2,1,0_29,2,,False,
2517,transport,2,1,0_30,0,,False,
2518,transport,2,1,0_30,1,,False,
2519,transport,2,1,0_30,2,,False,
2520,transport,2,1,1_01,0,152.0,True,15.195294857025146
2521,transport,2,1,1_01,1,158.0,True,15.321355104446411
2522,transport,2,1,1_01,2,226.0,True,22.402957916259766
2523,transport,2,1,1_02,0,263.0,True,30.88379430770874
2524,transport,2,1,1_02,1,122.0,True,14.977454900741577
2525,transport,2,1,1_02,2,193.0,True,22.693353176116943
2526,transport,2,1,1_03,0,168.0,True,16.30646777153015
2527,transport,2,1,1_03,1,193.0,True,18.673567533493042
2528,transport,2,1,1_03,2,214.0,True,19.091291904449463
2529,transport,2,1,1_04,0,206.0,True,39.5249810218811
2530,transport,2,1,1_04,1,218.0,True,40.80026197433472
2531,transport,2,1,1_04,2,333.0,True,63.27229452133179
2532,transport,2,1,1_05,0,213.0,True,20.52239680290222
2533,transport,2,1,1_05,1,286.0,True,25.647746324539185
2534,transport,2,1,1_05,2,389.0,True,34.01908326148987
2535,transport,2,1,1_06,0,235.0,True,58.554588317871094
2536,transport,2,1,1_06,1,297.0,True,68.12561297416687
2537,transport,2,1,1_06,2,226.0,True,53.205719232559204
2538,transport,2,1,1_07,0,216.0,True,69.96901822090149
2539,transport,2,1,1_07,1,337.0,True,106.50719285011292
2540,transport,2,1,1_07,2,322.0,True,123.22113347053528
2541,transport,2,1,1_08,0,400.0,True,71.01378273963928
2542,transport,2,1,1_08,1,299.0,True,52.82882380485535
2543,transport,2,1,1_08,2,633.0,True,110.1371955871582
2544,transport,2,1,1_09,0,905.0,True,87.23515272140503
2545,transport,2,1,1_09,1,842.0,True,81.80637836456299
2546,transport,2,1,1_09,2,757.0,True,76.2771065235138
2547,transport,2,1,1_10,0,639.0,True,130.58312487602234
2548,transport,2,1,1_10,1,477.0,True,90.9515905380249
2549,transport,2,1,1_10,2,706.0,True,129.82489681243896
2550,transport,2,1,1_11,0,573.0,True,257.4858982563019
2551,transport,2,1,1_11,1,376.0,True,176.46540212631226
2552,transport,2,1,1_11,2,300.0,True,139.01845479011536
2553,transport,2,1,1_12,0,589.0,True,140.29092478752136
2554,transport,2,1,1_12,1,877.0,True,216.71492338180542
2555,transport,2,1,1_12,2,897.0,True,228.3709750175476
2556,transport,2,1,1_13,0,524.0,True,225.29040956497192
2557,transport,2,1,1_13,1,428.0,True,207.89721989631653
2558,transport,2,1,1_13,2,582.0,True,259.7447533607483
2559,transport,2,1,1_14,0,588.0,True,236.56776881217957
2560,transport,2,1,1_14,1,600.0,True,239.34851121902466
2561,transport,2,1,1_14,2,849.0,True,325.527348279953
2562,transport,2,1,1_15,0,684.0,True,395.51269483566284
2563,transport,2,1,1_15,1,671.0,True,372.0460584163666
2564,transport,2,1,1_15,2,825.0,True,455.65261578559875
2565,transport,2,1,1_16,0,1163.0,True,181.57649564743042
2566,transport,2,1,1_16,1,942.0,True,148.39690852165222
2567,transport,2,1,1_16,2,1753.0,True,270.3552939891815
2568,transport,2,1,1_17,0,1890.0,True,301.1346206665039
2569,transport,2,1,1_17,1,1993.0,True,325.8337857723236
2570,transport,2,1,1_17,2,4197.0,True,654.4567425251007
2571,transport,2,1,1_18,0,854.0,True,591.3266916275024
2572,transport,2,1,1_18,1,889.0,True,553.4809226989746
2573,transport,2,1,1_18,2,762.0,True,485.0651993751526
2574,transport,2,1,1_19,0,1016.0,True,682.4729578495026
2575,transport,2,1,1_19,1,1461.0,True,1022.9379332065582
2576,transport,2,1,1_19,2,847.0,True,564.7773189544678
2577,transport,2,1,1_20,0,802.0,True,332.12046813964844
2578,transport,2,1,1_20,1,1008.0,True,408.69674491882324
2579,transport,2,1,1_20,2,1301.0,True,517.5852751731873
2580,transport,2,1,1_21,0,1383.0,True,501.5320360660553
2581,transport,2,1,1_21,1,1098.0,True,398.0270903110504
2582,transport,2,1,1_21,2,2149.0,True,765.2334797382355
2583,transport,2,1,1_22,0,1885.0,True,367.36717653274536
2584,transport,2,1,1_22,1,2382.0,True,497.8992877006531
2585,transport,2,1,1_22,2,3985.0,True,766.9361066818237
2586,transport,2,1,1_23,0,1323.0,True,572.0906209945679
2587,transport,2,1,1_23,1,1020.0,True,461.73449325561523
2588,transport,2,1,1_23,2,1831.0,True,815.2064211368561
2589,transport,2,1,1_24,0,1409.0,True,1436.948448896408
2590,transport,2,1,1_24,1,1355.0,True,1321.983564376831
2591,transport,2,1,1_24,2,1061.0,True,1024.4922800064087
2592,transport,2,1,1_25,0,2017.0,True,434.1686592102051
2593,transport,2,1,1_25,1,2679.0,True,576.8924126625061
2594,transport,2,1,1_25,2,4178.0,True,848.5383067131042
2595,transport,2,1,1_26,0,1383.0,True,987.1011779308319
2596,transport,2,1,1_26,1,1352.0,True,982.0306575298309
2597,transport,2,1,1_26,2,1456.0,True,1026.7055399417877
2598,transport,2,1,1_27,0,1236.0,True,1252.3975539207458
2599,transport,2,1,1_27,1,1285.0,True,1395.5867693424225
2600,transport,2,1,1_27,2,5004.0,True,5285.864035129547
2601,transport,2,1,1_28,0,2306.0,True,638.9416379928589
2602,transport,2,1,1_28,1,4058.0,True,1189.9762287139893
2603,transport,2,1,1_28,2,3730.0,True,1070.026790380478
2604,transport,2,1,1_29,0,1806.0,True,1547.1989233493805
2605,transport,2,1,1_29,1,2040.0,True,1719.5224816799164
2606,transport,2,1,1_29,2,2136.0,True,1770.3783490657806
2607,transport,2,1,1_30,0,3293.0,True,3449.0481679439545
2608,transport,2,1,1_30,1,,False,
2609,transport,2,1,1_30,2,,False,
2610,transport,2,1,2_01,0,1064.0,True,1512.5494227409363
2611,transport,2,1,2_01,1,1123.0,True,1633.7844247817993
2612,transport,2,1,2_01,2,1550.0,True,2223.1012086868286
2613,transport,2,1,2_02,0,1119.0,True,433.6889297962189
2614,transport,2,1,2_02,1,2060.0,True,801.4468410015106
2615,transport,2,1,2_02,2,5640.0,True,2098.7823646068573
2616,transport,2,1,2_03,0,1422.0,True,1755.641092300415
2617,transport,2,1,2_03,1,1230.0,True,1555.1581575870514
2618,transport,2,1,2_03,2,2706.0,True,3647.7726123332977
2619,transport,2,1,2_04,0,2022.0,True,1945.8608338832855
2620,transport,2,1,2_04,1,1694.0,True,1636.2648808956146
2621,transport,2,1,2_04,2,2364.0,True,2235.8004093170166
2622,transport,2,1,2_05,0,,False,
2623,transport,2,1,2_05,1,,False,
2624,transport,2,1,2_05,2,,False,
2625,transport,2,1,2_06,0,,False,
2626,transport,2,1,2_06,1,2382.0,True,4797.538029909134
2627,transport,2,1,2_06,2,2860.0,True,5822.9232878685
2628,transport,2,1,2_07,0,,False,
2629,transport,2,1,2_07,1,,False,
2630,transport,2,1,2_07,2,,False,
2631,transport,2,1,2_08,0,,False,
2632,transport,2,1,2_08,1,2178.0,True,4886.686975717545
2633,transport,2,1,2_08,2,,False,
2634,transport,2,1,2_09,0,3858.0,True,7603.260234832764
2635,transport,2,1,2_09,1,3363.0,True,6938.8887140750885
2636,transport,2,1,2_09,2,5347.0,True,10147.346508026123
2637,transport,2,1,2_10,0,5148.0,True,3644.978732585907
2638,transport,2,1,2_10,1,4972.0,True,3629.055538892746
2639,transport,2,1,2_10,2,,False,
2640,transport,2,1,2_11,0,,False,
2641,transport,2,1,2_11,1,,False,
2642,transport,2,1,2_11,2,,False,
2643,transport,2,1,2_12,0,,False,
2644,transport,2,1,2_12,1,,False,
2645,transport,2,1,2_12,2,,False,
2646,transport,2,1,2_13,0,8096.0,True,6626.5740966796875
2647,transport,2,1,2_13,1,,False,
2648,transport,2,1,2_13,2,,False,
2649,transport,2,1,2_14,0,,False,
2650,transport,2,1,2_14,1,,False,
2651,transport,2,1,2_14,2,,False,
2652,transport,2,1,2_15,0,7261.0,True,9369.404720544815
2653,transport,2,1,2_15,1,6071.0,True,7917.1536638736725
2654,transport,2,1,2_15,2,8430.0,True,11367.895366668701
2655,transport,2,1,2_16,0,,False,
2656,transport,2,1,2_16,1,,False,
2657,transport,2,1,2_16,2,,False,
2658,transport,2,1,2_17,0,,False,
2659,transport,2,1,2_17,1,,False,
2660,transport,2,1,2_17,2,,False,
2661,transport,2,1,2_18,0,,False,
2662,transport,2,1,2_18,1,,False,
2663,transport,2,1,2_18,2,,False,
2664,transport,2,1,2_19,0,,False,
2665,transport,2,1,2_19,1,,False,
2666,transport,2,1,2_19,2,,False,
2667,transport,2,1,2_20,0,,False,
2668,transport,2,1,2_20,1,,False,
2669,transport,2,1,2_20,2,,False,
2670,transport,2,1,2_21,0,,False,
2671,transport,2,1,2_21,1,,False,
2672,transport,2,1,2_21,2,,False,
2673,transport,2,1,2_22,0,,False,
2674,transport,2,1,2_22,1,,False,
2675,transport,2,1,2_22,2,,False,
2676,transport,2,1,2_23,0,,False,
2677,transport,2,1,2_23,1,,False,
2678,transport,2,1,2_23,2,,False,
2679,transport,2,1,2_24,0,,False,
2680,transport,2,1,2_24,1,,False,
2681,transport,2,1,2_24,2,,False,
2682,transport,2,1,2_25,0,,False,
2683,transport,2,1,2_25,1,,False,
2684,transport,2,1,2_25,2,,False,
2685,transport,2,1,2_26,0,,False,
2686,transport,2,1,2_26,1,,False,
2687,transport,2,1,2_26,2,,False,
2688,transport,2,1,2_27,0,,False,
2689,transport,2,1,2_27,1,,False,
2690,transport,2,1,2_27,2,,False,
2691,transport,2,1,2_28,0,,False,
2692,transport,2,1,2_28,1,,False,
2693,transport,2,1,2_28,2,,False,
2694,transport,2,1,2_29,0,,False,
2695,transport,2,1,2_29,1,,False,
2696,transport,2,1,2_29,2,,False,
2697,transport,2,1,2_30,0,,False,
2698,transport,2,1,2_30,1,,False,
2699,transport,2,1,2_30,2,,False,
2700,transport,2,2,0_01,0,3.0,True,0.34242987632751465
2701,transport,2,2,0_01,1,3.0,True,0.2874593734741211
2702,transport,2,2,0_01,2,3.0,True,0.29966020584106445
2703,transport,2,2,0_02,0,6.0,True,0.3051321506500244
2704,transport,2,2,0_02,1,4.0,True,0.2673521041870117
2705,transport,2,2,0_02,2,6.0,True,0.4336884021759033
2706,transport,2,2,0_03,0,16.0,True,0.7678799629211426
2707,transport,2,2,0_03,1,14.0,True,0.7465112209320068
2708,transport,2,2,0_03,2,14.0,True,0.7977542877197266
2709,transport,2,2,0_04,0,16.0,True,0.8101544380187988
2710,transport,2,2,0_04,1,6.0,True,0.5037243366241455
2711,transport,2,2,0_04,2,8.0,True,0.7358407974243164
2712,transport,2,2,0_05,0,31.0,True,1.0735092163085938
2713,transport,2,2,0_05,1,24.0,True,1.022542953491211
2714,transport,2,2,0_05,2,24.0,True,1.1370251178741455
2715,transport,2,2,0_06,0,77.0,True,2.179072380065918
2716,transport,2,2,0_06,1,30.0,True,1.0970544815063477
2717,transport,2,2,0_06,2,73.0,True,1.9947717189788818
2718,transport,2,2,0_07,0,49.0,True,2.105647325515747
2719,transport,2,2,0_07,1,30.0,True,1.4720828533172607
2720,transport,2,2,0_07,2,25.0,True,1.2630691528320312
2721,transport,2,2,0_08,0,69.0,True,2.416356325149536
2722,transport,2,2,0_08,1,49.0,True,1.922691822052002
2723,transport,2,2,0_08,2,33.0,True,1.5076825618743896
2724,transport,2,2,0_09,0,36.0,True,1.4807443618774414
2725,transport,2,2,0_09,1,108.0,True,3.2939693927764893
2726,transport,2,2,0_09,2,69.0,True,2.27895450592041
2727,transport,2,2,0_10,0,49.0,True,2.3919670581817627
2728,transport,2,2,0_10,1,29.0,True,1.6967177391052246
2729,transport,2,2,0_10,2,30.0,True,1.6044182777404785
2730,transport,2,2,0_11,0,49.0,True,2.154060125350952
2731,transport,2,2,0_11,1,67.0,True,2.841871976852417
2732,transport,2,2,0_11,2,53.0,True,2.248347520828247
2733,transport,2,2,0_12,0,57.0,True,3.0883636474609375
2734,transport,2,2,0_12,1,92.0,True,4.821566104888916
2735,transport,2,2,0_12,2,59.0,True,3.042919158935547
2736,transport,2,2,0_13,0,175.0,True,7.688289403915405
2737,transport,2,2,0_13,1,297.0,True,11.710795402526855
2738,transport,2,2,0_13,2,131.0,True,7.578481197357178
2739,transport,2,2,0_14,0,232.0,True,6.9794020652771
2740,transport,2,2,0_14,1,279.0,True,8.262519359588623
2741,transport,2,2,0_14,2,100.0,True,3.7445831298828125
2742,transport,2,2,0_15,0,509.0,True,26.991793870925903
2743,transport,2,2,0_15,1,100.0,True,6.5967066287994385
2744,transport,2,2,0_15,2,259.0,True,14.198079824447632
2745,transport,2,2,0_16,0,334.0,True,12.66769027709961
2746,transport,2,2,0_16,1,144.0,True,6.289887428283691
2747,transport,2,2,0_16,2,205.0,True,8.389787435531616
2748,transport,2,2,0_17,0,305.0,True,11.777601480484009
2749,transport,2,2,0_17,1,168.0,True,6.816941976547241
2750,transport,2,2,0_17,2,156.0,True,6.792833089828491
2751,transport,2,2,0_18,0,173.0,True,8.88548994064331
2752,transport,2,2,0_18,1,92.0,True,5.562636613845825
2753,transport,2,2,0_18,2,174.0,True,9.430769920349121
2754,transport,2,2,0_19,0,8006.0,True,306.85448026657104
2755,transport,2,2,0_19,1,909.0,True,38.4995391368866
