,domain,layer,dim,choice,problem,repeat,cycles,plan_length,plan_found,time
361,blocksworld,2,8,best,0_01,1,0.0,10.0,True,0.4283928871154785
362,blocksworld,2,8,best,0_01,2,0.0,10.0,True,0.5500354766845703
363,blocksworld,2,8,best,0_02,0,0.0,8.0,True,0.3882472515106201
364,blocksworld,2,8,best,0_02,1,0.0,8.0,True,0.3312056064605713
365,blocksworld,2,8,best,0_02,2,0.0,8.0,True,0.39200901985168457
366,blocksworld,2,8,best,0_03,0,0.0,20.0,True,0.7013204097747803
367,blocksworld,2,8,best,0_03,1,0.0,20.0,True,0.8510847091674805
368,blocksworld,2,8,best,0_03,2,0.0,20.0,True,0.5730030536651611
369,blocksworld,2,8,best,0_04,0,0.0,24.0,True,0.6021533012390137
370,blocksworld,2,8,best,0_04,1,0.0,24.0,True,0.8052234649658203
371,blocksworld,2,8,best,0_04,2,0.0,24.0,True,0.7510206699371338
372,blocksworld,2,8,best,0_05,0,0.0,24.0,True,1.1668422222137451
373,blocksworld,2,8,best,0_05,1,0.0,24.0,True,0.9172356128692627
374,blocksworld,2,8,best,0_05,2,0.0,24.0,True,0.7817661762237549
375,blocksworld,2,8,best,0_06,0,0.0,30.0,True,1.1466548442840576
376,blocksworld,2,8,best,0_06,1,0.0,30.0,True,1.1604292392730713
377,blocksworld,2,8,best,0_06,2,0.0,28.0,True,1.0094707012176514
378,blocksworld,2,8,best,0_07,0,0.0,32.0,True,1.28501296043396
379,blocksworld,2,8,best,0_07,1,0.0,32.0,True,1.1118714809417725
380,blocksworld,2,8,best,0_07,2,0.0,32.0,True,0.9786508083343506
381,blocksworld,2,8,best,0_08,0,0.0,32.0,True,1.1928091049194336
382,blocksworld,2,8,best,0_08,1,0.0,32.0,True,1.146775722503662
383,blocksworld,2,8,best,0_08,2,0.0,32.0,True,1.1340129375457764
384,blocksworld,2,8,best,0_09,0,0.0,36.0,True,1.266711711883545
385,blocksworld,2,8,best,0_09,1,0.0,36.0,True,1.206101655960083
386,blocksworld,2,8,best,0_09,2,0.0,36.0,True,1.3337676525115967
387,blocksworld,2,8,best,0_10,0,0.0,38.0,True,1.0797317028045654
388,blocksworld,2,8,best,0_10,1,0.0,38.0,True,1.2330121994018555
389,blocksworld,2,8,best,0_10,2,0.0,38.0,True,1.3615894317626953
390,blocksworld,2,8,best,0_11,0,0.0,48.0,True,1.4714603424072266
391,blocksworld,2,8,best,0_11,1,0.0,48.0,True,1.5997300148010254
392,blocksworld,2,8,best,0_11,2,0.0,48.0,True,1.5903193950653076
393,blocksworld,2,8,best,0_12,0,0.0,46.0,True,1.405045986175537
394,blocksworld,2,8,best,0_12,1,0.0,44.0,True,1.4115383625030518
395,blocksworld,2,8,best,0_12,2,0.0,44.0,True,1.5322299003601074
396,blocksworld,2,8,best,0_13,0,0.0,46.0,True,1.6198132038116455
397,blocksworld,2,8,best,0_13,1,0.0,46.0,True,1.6715977191925049
398,blocksworld,2,8,best,0_13,2,0.0,44.0,True,1.583099365234375
399,blocksworld,2,8,best,0_14,0,0.0,50.0,True,1.7523901462554932
400,blocksworld,2,8,best,0_14,1,0.0,48.0,True,1.6084418296813965
401,blocksworld,2,8,best,0_14,2,0.0,46.0,True,1.8241448402404785
402,blocksworld,2,8,best,0_15,0,0.0,54.0,True,1.874446153640747
403,blocksworld,2,8,best,0_15,1,0.0,52.0,True,1.6167349815368652
404,blocksworld,2,8,best,0_15,2,0.0,52.0,True,1.9738268852233887
405,blocksworld,2,8,best,0_16,0,0.0,60.0,True,2.1031978130340576
406,blocksworld,2,8,best,0_16,1,0.0,60.0,True,2.0585224628448486
407,blocksworld,2,8,best,0_16,2,0.0,58.0,True,2.351128101348877
408,blocksworld,2,8,best,0_17,0,0.0,60.0,True,2.147021770477295
409,blocksworld,2,8,best,0_17,1,0.0,60.0,True,1.9331133365631104
410,blocksworld,2,8,best,0_17,2,0.0,60.0,True,2.307508707046509
411,blocksworld,2,8,best,0_18,0,0.0,62.0,True,2.275944709777832
412,blocksworld,2,8,best,0_18,1,0.0,60.0,True,2.162102699279785
413,blocksworld,2,8,best,0_18,2,0.0,56.0,True,2.1963841915130615
414,blocksworld,2,8,best,0_19,0,0.0,60.0,True,2.2688686847686768
415,blocksworld,2,8,best,0_19,1,0.0,58.0,True,2.2243690490722656
416,blocksworld,2,8,best,0_19,2,0.0,58.0,True,2.0440545082092285
417,blocksworld,2,8,best,0_20,0,0.0,56.0,True,2.23423171043396
418,blocksworld,2,8,best,0_20,1,0.0,56.0,True,2.187695264816284
419,blocksworld,2,8,best,0_20,2,0.0,56.0,True,2.2029359340667725
420,blocksworld,2,8,best,0_21,0,0.0,56.0,True,2.2856874465942383
421,blocksworld,2,8,best,0_21,1,0.0,56.0,True,2.2683582305908203
422,blocksworld,2,8,best,0_21,2,0.0,56.0,True,2.434539556503296
423,blocksworld,2,8,best,0_22,0,0.0,78.0,True,3.4656755924224854
424,blocksworld,2,8,best,0_22,1,0.0,78.0,True,3.4469683170318604
425,blocksworld,2,8,best,0_22,2,0.0,76.0,True,3.597886562347412
426,blocksworld,2,8,best,0_23,0,0.0,66.0,True,3.0805301666259766
427,blocksworld,2,8,best,0_23,1,0.0,66.0,True,2.4056687355041504
428,blocksworld,2,8,best,0_23,2,0.0,64.0,True,2.478282928466797
429,blocksworld,2,8,best,0_24,0,0.0,82.0,True,3.7462313175201416
430,blocksworld,2,8,best,0_24,1,0.0,82.0,True,3.943927049636841
431,blocksworld,2,8,best,0_24,2,0.0,80.0,True,3.882168769836426
432,blocksworld,2,8,best,0_25,0,0.0,90.0,True,4.399277210235596
433,blocksworld,2,8,best,0_25,1,0.0,88.0,True,4.488209962844849
434,blocksworld,2,8,best,0_25,2,0.0,86.0,True,4.540114164352417
435,blocksworld,2,8,best,0_26,0,0.0,82.0,True,3.7849950790405273
436,blocksworld,2,8,best,0_26,1,0.0,78.0,True,3.4884257316589355
437,blocksworld,2,8,best,0_26,2,0.0,76.0,True,3.537405014038086
438,blocksworld,2,8,best,0_27,0,0.0,78.0,True,3.3953499794006348
439,blocksworld,2,8,best,0_27,1,0.0,78.0,True,3.2122974395751953
440,blocksworld,2,8,best,0_27,2,0.0,72.0,True,3.296095848083496
441,blocksworld,2,8,best,0_28,0,0.0,90.0,True,4.00453782081604
442,blocksworld,2,8,best,0_28,1,0.0,90.0,True,3.8756346702575684
443,blocksworld,2,8,best,0_28,2,0.0,90.0,True,3.786592483520508
444,blocksworld,2,8,best,0_29,0,0.0,86.0,True,3.622673273086548
445,blocksworld,2,8,best,0_29,1,0.0,84.0,True,3.5404605865478516
446,blocksworld,2,8,best,0_29,2,0.0,82.0,True,3.555917263031006
447,blocksworld,2,8,best,0_30,0,0.0,102.0,True,4.3789660930633545
448,blocksworld,2,8,best,0_30,1,0.0,102.0,True,4.798423767089844
449,blocksworld,2,8,best,0_30,2,0.0,98.0,True,4.593718767166138
450,blocksworld,2,8,best,1_01,0,0.0,118.0,True,6.717135906219482
451,blocksworld,2,8,best,1_01,1,0.0,116.0,True,5.856730699539185
452,blocksworld,2,8,best,1_01,2,0.0,114.0,True,6.046297311782837
453,blocksworld,2,8,best,1_02,0,0.0,126.0,True,6.533647298812866
454,blocksworld,2,8,best,1_02,1,0.0,126.0,True,6.416033983230591
455,blocksworld,2,8,best,1_02,2,0.0,120.0,True,6.76710319519043
456,blocksworld,2,8,best,1_03,0,0.0,134.0,True,6.8273420333862305
457,blocksworld,2,8,best,1_03,1,0.0,134.0,True,7.208544969558716
458,blocksworld,2,8,best,1_03,2,0.0,120.0,True,7.402960777282715
459,blocksworld,2,8,best,1_04,0,0.0,164.0,True,12.57651400566101
460,blocksworld,2,8,best,1_04,1,0.0,164.0,True,10.602443933486938
461,blocksworld,2,8,best,1_04,2,0.0,156.0,True,11.5945405960083
462,blocksworld,2,8,best,1_05,0,0.0,170.0,True,12.347515344619751
463,blocksworld,2,8,best,1_05,1,0.0,168.0,True,11.558075189590454
464,blocksworld,2,8,best,1_05,2,0.0,156.0,True,12.349931716918945
465,blocksworld,2,8,best,1_06,0,0.0,164.0,True,11.309104919433594
466,blocksworld,2,8,best,1_06,1,0.0,164.0,True,10.920299768447876
467,blocksworld,2,8,best,1_06,2,0.0,160.0,True,13.461344957351685
468,blocksworld,2,8,best,1_07,0,0.0,190.0,True,15.569981575012207
469,blocksworld,2,8,best,1_07,1,0.0,194.0,True,16.001335382461548
470,blocksworld,2,8,best,1_07,2,0.0,178.0,True,16.27826690673828
471,blocksworld,2,8,best,1_08,0,0.0,196.0,True,20.327273845672607
472,blocksworld,2,8,best,1_08,1,0.0,198.0,True,21.303316593170166
473,blocksworld,2,8,best,1_08,2,0.0,196.0,True,20.477599620819092
474,blocksworld,2,8,best,1_09,0,0.0,210.0,True,20.070216417312622
475,blocksworld,2,8,best,1_09,1,0.0,208.0,True,20.51370120048523
476,blocksworld,2,8,best,1_09,2,0.0,198.0,True,19.175329446792603
477,blocksworld,2,8,best,1_10,0,0.0,220.0,True,21.621843814849854
478,blocksworld,2,8,best,1_10,1,0.0,226.0,True,22.56013321876526
479,blocksworld,2,8,best,1_10,2,0.0,206.0,True,22.06999635696411
480,blocksworld,2,8,best,1_11,0,0.0,236.0,True,27.74384617805481
481,blocksworld,2,8,best,1_11,1,0.0,238.0,True,31.13237428665161
482,blocksworld,2,8,best,1_11,2,0.0,226.0,True,29.305863857269287
483,blocksworld,2,8,best,1_12,0,0.0,266.0,True,32.50365376472473
484,blocksworld,2,8,best,1_12,1,0.0,272.0,True,38.636521100997925
485,blocksworld,2,8,best,1_12,2,0.0,254.0,True,36.385955810546875
486,blocksworld,2,8,best,1_13,0,0.0,286.0,True,38.32782435417175
487,blocksworld,2,8,best,1_13,1,0.0,286.0,True,41.40456748008728
488,blocksworld,2,8,best,1_13,2,0.0,266.0,True,43.36677265167236
489,blocksworld,2,8,best,1_14,0,0.0,278.0,True,38.271026611328125
490,blocksworld,2,8,best,1_14,1,0.0,282.0,True,36.157137870788574
491,blocksworld,2,8,best,1_14,2,0.0,264.0,True,37.61750102043152
492,blocksworld,2,8,best,1_15,0,0.0,290.0,True,39.551183223724365
493,blocksworld,2,8,best,1_15,1,0.0,296.0,True,44.43004751205444
494,blocksworld,2,8,best,1_15,2,0.0,272.0,True,43.01471757888794
495,blocksworld,2,8,best,1_16,0,0.0,306.0,True,43.96613311767578
496,blocksworld,2,8,best,1_16,1,0.0,306.0,True,47.77330708503723
497,blocksworld,2,8,best,1_16,2,0.0,288.0,True,56.39506006240845
498,blocksworld,2,8,best,1_17,0,0.0,324.0,True,49.28608250617981
499,blocksworld,2,8,best,1_17,1,0.0,320.0,True,49.32120394706726
500,blocksworld,2,8,best,1_17,2,0.0,308.0,True,58.19653940200806
501,blocksworld,2,8,best,1_18,0,0.0,342.0,True,56.070244550704956
502,blocksworld,2,8,best,1_18,1,0.0,350.0,True,63.41138410568237
503,blocksworld,2,8,best,1_18,2,0.0,324.0,True,62.71200132369995
504,blocksworld,2,8,best,1_19,0,0.0,348.0,True,70.20842909812927
505,blocksworld,2,8,best,1_19,1,0.0,352.0,True,71.4774899482727
506,blocksworld,2,8,best,1_19,2,0.0,328.0,True,75.23393750190735
507,blocksworld,2,8,best,1_20,0,0.0,370.0,True,75.91059255599976
508,blocksworld,2,8,best,1_20,1,0.0,372.0,True,80.19545984268188
509,blocksworld,2,8,best,1_20,2,0.0,348.0,True,85.13004875183105
510,blocksworld,2,8,best,1_21,0,0.0,370.0,True,72.98085689544678
511,blocksworld,2,8,best,1_21,1,0.0,368.0,True,75.68472242355347
512,blocksworld,2,8,best,1_21,2,0.0,348.0,True,83.01879119873047
513,blocksworld,2,8,best,1_22,0,0.0,380.0,True,76.20863342285156
514,blocksworld,2,8,best,1_22,1,0.0,384.0,True,87.97455286979675
515,blocksworld,2,8,best,1_22,2,0.0,360.0,True,80.45434641838074
516,blocksworld,2,8,best,1_23,0,0.0,426.0,True,109.58391499519348
517,blocksworld,2,8,best,1_23,1,0.0,428.0,True,126.84996008872986
518,blocksworld,2,8,best,1_23,2,0.0,400.0,True,115.49821829795837
519,blocksworld,2,8,best,1_24,0,0.0,398.0,True,102.84748792648315
520,blocksworld,2,8,best,1_24,1,0.0,410.0,True,110.99576711654663
521,blocksworld,2,8,best,1_24,2,0.0,386.0,True,101.51947355270386
522,blocksworld,2,8,best,1_25,0,0.0,418.0,True,96.51914858818054
523,blocksworld,2,8,best,1_25,1,0.0,428.0,True,115.69618248939514
524,blocksworld,2,8,best,1_25,2,0.0,400.0,True,119.13897252082825
525,blocksworld,2,8,best,1_26,0,0.0,452.0,True,132.44324922561646
526,blocksworld,2,8,best,1_26,1,0.0,456.0,True,139.80090761184692
527,blocksworld,2,8,best,1_26,2,0.0,436.0,True,137.0791416168213
528,blocksworld,2,8,best,1_27,0,0.0,448.0,True,130.6307361125946
529,blocksworld,2,8,best,1_27,1,0.0,452.0,True,159.7101526260376
530,blocksworld,2,8,best,1_27,2,0.0,440.0,True,166.67076349258423
531,blocksworld,2,8,best,1_28,0,0.0,448.0,True,112.63196563720703
532,blocksworld,2,8,best,1_28,1,0.0,446.0,True,122.46364140510559
533,blocksworld,2,8,best,1_28,2,0.0,428.0,True,138.00038647651672
534,blocksworld,2,8,best,1_29,0,0.0,476.0,True,142.40177989006042
535,blocksworld,2,8,best,1_29,1,0.0,470.0,True,159.9736728668213
536,blocksworld,2,8,best,1_29,2,0.0,450.0,True,158.34278750419617
537,blocksworld,2,8,best,1_30,0,0.0,522.0,True,212.22309756278992
538,blocksworld,2,8,best,1_30,1,0.0,530.0,True,209.11159777641296
539,blocksworld,2,8,best,1_30,2,0.0,506.0,True,245.37467455863953
540,blocksworld,3,16,best,0_01,0,0.0,10.0,True,0.43814992904663086
541,blocksworld,3,16,best,0_01,1,0.0,10.0,True,0.4673588275909424
542,blocksworld,3,16,best,0_01,2,0.0,10.0,True,0.4512031078338623
543,blocksworld,3,16,best,0_02,0,0.0,8.0,True,0.3820528984069824
544,blocksworld,3,16,best,0_02,1,0.0,8.0,True,0.44809961318969727
545,blocksworld,3,16,best,0_02,2,0.0,8.0,True,0.5334181785583496
546,blocksworld,3,16,best,0_03,0,0.0,20.0,True,0.5996270179748535
547,blocksworld,3,16,best,0_03,1,0.0,20.0,True,0.6795451641082764
548,blocksworld,3,16,best,0_03,2,0.0,20.0,True,0.89231276512146
549,blocksworld,3,16,best,0_04,0,0.0,24.0,True,0.7799346446990967
550,blocksworld,3,16,best,0_04,1,0.0,24.0,True,0.8150064945220947
551,blocksworld,3,16,best,0_04,2,0.0,24.0,True,0.9999170303344727
552,blocksworld,3,16,best,0_05,0,0.0,24.0,True,0.7626533508300781
553,blocksworld,3,16,best,0_05,1,0.0,24.0,True,0.9166426658630371
554,blocksworld,3,16,best,0_05,2,0.0,24.0,True,0.8475348949432373
555,blocksworld,3,16,best,0_06,0,0.0,30.0,True,1.1208136081695557
556,blocksworld,3,16,best,0_06,1,0.0,30.0,True,1.1666009426116943
557,blocksworld,3,16,best,0_06,2,0.0,26.0,True,0.9476416110992432
558,blocksworld,3,16,best,0_07,0,0.0,32.0,True,1.0111589431762695
559,blocksworld,3,16,best,0_07,1,0.0,32.0,True,1.170503854751587
560,blocksworld,3,16,best,0_07,2,0.0,32.0,True,1.1292343139648438
561,blocksworld,3,16,best,0_08,0,0.0,32.0,True,1.113990306854248
562,blocksworld,3,16,best,0_08,1,0.0,32.0,True,0.9662516117095947
563,blocksworld,3,16,best,0_08,2,0.0,32.0,True,1.0447487831115723
564,blocksworld,3,16,best,0_09,0,0.0,36.0,True,1.2183959484100342
565,blocksworld,3,16,best,0_09,1,0.0,36.0,True,1.2821643352508545
566,blocksworld,3,16,best,0_09,2,0.0,36.0,True,1.248248815536499
567,blocksworld,3,16,best,0_10,0,0.0,38.0,True,1.2451870441436768
568,blocksworld,3,16,best,0_10,1,0.0,38.0,True,1.391420602798462
569,blocksworld,3,16,best,0_10,2,0.0,38.0,True,1.4790444374084473
570,blocksworld,3,16,best,0_11,0,0.0,48.0,True,1.5305218696594238
571,blocksworld,3,16,best,0_11,1,0.0,48.0,True,1.742285966873169
572,blocksworld,3,16,best,0_11,2,0.0,48.0,True,1.4895365238189697
573,blocksworld,3,16,best,0_12,0,0.0,46.0,True,1.7892510890960693
574,blocksworld,3,16,best,0_12,1,0.0,44.0,True,1.6568892002105713
575,blocksworld,3,16,best,0_12,2,0.0,42.0,True,1.6506831645965576
576,blocksworld,3,16,best,0_13,0,0.0,48.0,True,1.7979450225830078
577,blocksworld,3,16,best,0_13,1,0.0,48.0,True,1.9033446311950684
578,blocksworld,3,16,best,0_13,2,0.0,46.0,True,1.907128095626831
579,blocksworld,3,16,best,0_14,0,0.0,48.0,True,1.7798421382904053
580,blocksworld,3,16,best,0_14,1,0.0,46.0,True,1.7351112365722656
581,blocksworld,3,16,best,0_14,2,0.0,46.0,True,1.7089715003967285
582,blocksworld,3,16,best,0_15,0,0.0,54.0,True,2.220756769180298
583,blocksworld,3,16,best,0_15,1,0.0,52.0,True,2.052497148513794
584,blocksworld,3,16,best,0_15,2,0.0,48.0,True,2.043779134750366
585,blocksworld,3,16,best,0_16,0,0.0,58.0,True,2.3628618717193604
586,blocksworld,3,16,best,0_16,1,0.0,60.0,True,2.37060284614563
587,blocksworld,3,16,best,0_16,2,0.0,58.0,True,2.466388463973999
588,blocksworld,3,16,best,0_17,0,0.0,60.0,True,2.47977876663208
589,blocksworld,3,16,best,0_17,1,0.0,60.0,True,2.2584409713745117
590,blocksworld,3,16,best,0_17,2,0.0,60.0,True,2.3952176570892334
591,blocksworld,3,16,best,0_18,0,0.0,60.0,True,2.6189322471618652
592,blocksworld,3,16,best,0_18,1,0.0,52.0,True,2.17689847946167
593,blocksworld,3,16,best,0_18,2,0.0,52.0,True,2.609466791152954
594,blocksworld,3,16,best,0_19,0,0.0,62.0,True,2.585869789123535
595,blocksworld,3,16,best,0_19,1,0.0,62.0,True,2.7059624195098877
596,blocksworld,3,16,best,0_19,2,0.0,58.0,True,2.631552219390869
597,blocksworld,3,16,best,0_20,0,0.0,56.0,True,2.3367629051208496
598,blocksworld,3,16,best,0_20,1,0.0,56.0,True,2.256183385848999
599,blocksworld,3,16,best,0_20,2,0.0,56.0,True,2.297292709350586
600,blocksworld,3,16,best,0_21,0,0.0,58.0,True,2.4559404850006104
601,blocksworld,3,16,best,0_21,1,0.0,56.0,True,2.4068603515625
602,blocksworld,3,16,best,0_21,2,0.0,58.0,True,2.4885218143463135
603,blocksworld,3,16,best,0_22,0,0.0,76.0,True,3.9317421913146973
604,blocksworld,3,16,best,0_22,1,0.0,78.0,True,3.8966751098632812
605,blocksworld,3,16,best,0_22,2,0.0,76.0,True,3.911769151687622
606,blocksworld,3,16,best,0_23,0,0.0,66.0,True,2.6531763076782227
607,blocksworld,3,16,best,0_23,1,0.0,64.0,True,2.677994966506958
608,blocksworld,3,16,best,0_23,2,0.0,64.0,True,3.053511619567871
609,blocksworld,3,16,best,0_24,0,0.0,82.0,True,4.194428205490112
610,blocksworld,3,16,best,0_24,1,0.0,82.0,True,4.437244892120361
611,blocksworld,3,16,best,0_24,2,0.0,82.0,True,4.601775646209717
612,blocksworld,3,16,best,0_25,0,0.0,88.0,True,4.415210008621216
613,blocksworld,3,16,best,0_25,1,0.0,88.0,True,4.5020763874053955
614,blocksworld,3,16,best,0_25,2,0.0,86.0,True,4.545757055282593
615,blocksworld,3,16,best,0_26,0,0.0,84.0,True,3.8333897590637207
616,blocksworld,3,16,best,0_26,1,0.0,80.0,True,3.7455294132232666
617,blocksworld,3,16,best,0_26,2,0.0,80.0,True,4.554121017456055
618,blocksworld,3,16,best,0_27,0,0.0,78.0,True,3.600524425506592
619,blocksworld,3,16,best,0_27,1,0.0,76.0,True,3.837195634841919
620,blocksworld,3,16,best,0_27,2,0.0,70.0,True,3.3231046199798584
621,blocksworld,3,16,best,0_28,0,0.0,90.0,True,4.568199872970581
622,blocksworld,3,16,best,0_28,1,0.0,90.0,True,4.335582256317139
623,blocksworld,3,16,best,0_28,2,0.0,86.0,True,4.497461557388306
624,blocksworld,3,16,best,0_29,0,0.0,84.0,True,4.118492364883423
625,blocksworld,3,16,best,0_29,1,0.0,80.0,True,3.882473945617676
626,blocksworld,3,16,best,0_29,2,0.0,76.0,True,3.7985286712646484
627,blocksworld,3,16,best,0_30,0,0.0,102.0,True,5.474881649017334
628,blocksworld,3,16,best,0_30,1,0.0,102.0,True,5.304738521575928
629,blocksworld,3,16,best,0_30,2,0.0,100.0,True,5.356410264968872
630,blocksworld,3,16,best,1_01,0,0.0,116.0,True,6.868747711181641
631,blocksworld,3,16,best,1_01,1,0.0,112.0,True,7.4747302532196045
632,blocksworld,3,16,best,1_01,2,0.0,114.0,True,7.239264965057373
633,blocksworld,3,16,best,1_02,0,0.0,124.0,True,7.090880393981934
634,blocksworld,3,16,best,1_02,1,0.0,126.0,True,7.797627687454224
635,blocksworld,3,16,best,1_02,2,0.0,122.0,True,8.690590381622314
636,blocksworld,3,16,best,1_03,0,0.0,138.0,True,7.803740739822388
637,blocksworld,3,16,best,1_03,1,0.0,126.0,True,7.4354400634765625
638,blocksworld,3,16,best,1_03,2,0.0,132.0,True,7.810065746307373
639,blocksworld,3,16,best,1_04,0,0.0,162.0,True,12.219036340713501
640,blocksworld,3,16,best,1_04,1,0.0,164.0,True,12.233401536941528
641,blocksworld,3,16,best,1_04,2,0.0,160.0,True,13.62179183959961
642,blocksworld,3,16,best,1_05,0,0.0,162.0,True,12.346948623657227
643,blocksworld,3,16,best,1_05,1,0.0,168.0,True,13.252745628356934
644,blocksworld,3,16,best,1_05,2,0.0,166.0,True,13.947604417800903
645,blocksworld,3,16,best,1_06,0,0.0,168.0,True,11.655303716659546
646,blocksworld,3,16,best,1_06,1,0.0,162.0,True,12.413313627243042
647,blocksworld,3,16,best,1_06,2,0.0,158.0,True,12.364062309265137
648,blocksworld,3,16,best,1_07,0,0.0,194.0,True,16.874584913253784
649,blocksworld,3,16,best,1_07,1,0.0,190.0,True,17.206674814224243
650,blocksworld,3,16,best,1_07,2,0.0,182.0,True,17.867186784744263
651,blocksworld,3,16,best,1_08,0,0.0,202.0,True,21.770822286605835
652,blocksworld,3,16,best,1_08,1,0.0,190.0,True,23.331846714019775
653,blocksworld,3,16,best,1_08,2,0.0,192.0,True,24.0403573513031
654,blocksworld,3,16,best,1_09,0,0.0,208.0,True,20.7438645362854
655,blocksworld,3,16,best,1_09,1,0.0,212.0,True,20.89657998085022
656,blocksworld,3,16,best,1_09,2,0.0,194.0,True,24.614699363708496
657,blocksworld,3,16,best,1_10,0,0.0,222.0,True,23.61621618270874
658,blocksworld,3,16,best,1_10,1,0.0,222.0,True,24.516363620758057
659,blocksworld,3,16,best,1_10,2,0.0,218.0,True,26.63775658607483
660,blocksworld,3,16,best,1_11,0,0.0,236.0,True,30.2483913898468
661,blocksworld,3,16,best,1_11,1,0.0,230.0,True,32.27458715438843
662,blocksworld,3,16,best,1_11,2,0.0,230.0,True,36.552985191345215
663,blocksworld,3,16,best,1_12,0,0.0,264.0,True,39.666834592819214
664,blocksworld,3,16,best,1_12,1,0.0,270.0,True,40.214982748031616
665,blocksworld,3,16,best,1_12,2,0.0,264.0,True,44.721617460250854
666,blocksworld,3,16,best,1_13,0,0.0,280.0,True,45.42841172218323
667,blocksworld,3,16,best,1_13,1,0.0,286.0,True,47.347992181777954
668,blocksworld,3,16,best,1_13,2,0.0,274.0,True,49.49323487281799
669,blocksworld,3,16,best,1_14,0,0.0,276.0,True,39.22835302352905
670,blocksworld,3,16,best,1_14,1,0.0,282.0,True,41.11526703834534
671,blocksworld,3,16,best,1_14,2,0.0,272.0,True,43.671825885772705
672,blocksworld,3,16,best,1_15,0,0.0,288.0,True,47.55774164199829
673,blocksworld,3,16,best,1_15,1,0.0,296.0,True,49.11128044128418
674,blocksworld,3,16,best,1_15,2,0.0,280.0,True,51.14638948440552
675,blocksworld,3,16,best,1_16,0,0.0,308.0,True,50.792646646499634
676,blocksworld,3,16,best,1_16,1,0.0,302.0,True,58.904592514038086
677,blocksworld,3,16,best,1_16,2,0.0,286.0,True,66.91695785522461
678,blocksworld,3,16,best,1_17,0,0.0,322.0,True,58.37622427940369
679,blocksworld,3,16,best,1_17,1,0.0,308.0,True,59.40736722946167
680,blocksworld,3,16,best,1_17,2,0.0,298.0,True,60.934000968933105
681,blocksworld,3,16,best,1_18,0,0.0,350.0,True,62.371158838272095
682,blocksworld,3,16,best,1_18,1,0.0,336.0,True,69.84557580947876
683,blocksworld,3,16,best,1_18,2,0.0,318.0,True,75.69055032730103
684,blocksworld,3,16,best,1_19,0,0.0,342.0,True,84.901198387146
685,blocksworld,3,16,best,1_19,1,0.0,346.0,True,85.45414781570435
