domain,problem,repeat,time,plan_length,plan_found
miconic,1_16,7,,,False
miconic,1_16,8,,,False
miconic,1_16,9,,,False
miconic,1_17,0,,,False
miconic,1_17,1,,,False
miconic,1_17,2,,,False
miconic,1_17,3,,,False
miconic,1_17,4,,,False
miconic,1_17,5,,,False
miconic,1_17,6,,,False
miconic,1_17,7,,,False
miconic,1_17,8,,,False
miconic,1_17,9,,,False
miconic,1_18,0,,,False
miconic,1_18,1,,,False
miconic,1_18,2,,,False
miconic,1_18,3,,,False
miconic,1_18,4,,,False
miconic,1_18,5,,,False
miconic,1_18,6,,,False
miconic,1_18,7,,,False
miconic,1_18,8,,,False
miconic,1_18,9,,,False
miconic,1_19,0,,,False
miconic,1_19,1,,,False
miconic,1_19,2,,,False
miconic,1_19,3,,,False
miconic,1_19,4,,,False
miconic,1_19,5,,,False
miconic,1_19,6,,,False
miconic,1_19,7,,,False
miconic,1_19,8,,,False
miconic,1_19,9,,,False
miconic,1_20,0,,,False
miconic,1_20,1,,,False
miconic,1_20,2,,,False
miconic,1_20,3,,,False
miconic,1_20,4,,,False
miconic,1_20,5,,,False
miconic,1_20,6,,,False
miconic,1_20,7,,,False
miconic,1_20,8,,,False
miconic,1_20,9,,,False
miconic,1_21,0,,,False
miconic,1_21,1,,,False
miconic,1_21,2,,,False
miconic,1_21,3,,,False
miconic,1_21,4,,,False
miconic,1_21,5,,,False
miconic,1_21,6,,,False
miconic,1_21,7,,,False
miconic,1_21,8,,,False
miconic,1_21,9,,,False
miconic,1_22,0,,,False
miconic,1_22,1,,,False
miconic,1_22,2,,,False
miconic,1_22,3,,,False
miconic,1_22,4,,,False
miconic,1_22,5,,,False
miconic,1_22,6,,,False
miconic,1_22,7,,,False
miconic,1_22,8,,,False
miconic,1_22,9,,,False
miconic,1_23,0,,,False
miconic,1_23,1,,,False
miconic,1_23,2,,,False
miconic,1_23,3,,,False
miconic,1_23,4,,,False
miconic,1_23,5,,,False
miconic,1_23,6,,,False
miconic,1_23,7,,,False
miconic,1_23,8,,,False
miconic,1_23,9,,,False
miconic,1_24,0,,,False
miconic,1_24,1,,,False
miconic,1_24,2,,,False
miconic,1_24,3,,,False
miconic,1_24,4,,,False
miconic,1_24,5,,,False
miconic,1_24,6,,,False
miconic,1_24,7,,,False
miconic,1_24,8,,,False
miconic,1_24,9,,,False
miconic,1_25,0,,,False
miconic,1_25,1,,,False
miconic,1_25,2,,,False
miconic,1_25,3,,,False
miconic,1_25,4,,,False
miconic,1_25,5,,,False
miconic,1_25,6,,,False
miconic,1_25,7,,,False
miconic,1_25,8,,,False
miconic,1_25,9,,,False
miconic,1_26,0,,,False
miconic,1_26,1,,,False
miconic,1_26,2,,,False
miconic,1_26,3,,,False
miconic,1_26,4,,,False
miconic,1_26,5,,,False
miconic,1_26,6,,,False
miconic,1_26,7,,,False
miconic,1_26,8,,,False
miconic,1_26,9,,,False
miconic,1_27,0,,,False
miconic,1_27,1,,,False
miconic,1_27,2,,,False
miconic,1_27,3,,,False
miconic,1_27,4,,,False
miconic,1_27,5,,,False
miconic,1_27,6,,,False
miconic,1_27,7,,,False
miconic,1_27,8,,,False
miconic,1_27,9,,,False
miconic,1_28,0,,,False
miconic,1_28,1,,,False
miconic,1_28,2,,,False
miconic,1_28,3,,,False
miconic,1_28,4,,,False
miconic,1_28,5,,,False
miconic,1_28,6,,,False
miconic,1_28,7,,,False
miconic,1_28,8,,,False
miconic,1_28,9,,,False
miconic,1_29,0,,,False
miconic,1_29,1,,,False
miconic,1_29,2,,,False
miconic,1_29,3,,,False
miconic,1_29,4,,,False
miconic,1_29,5,,,False
miconic,1_29,6,,,False
miconic,1_29,7,,,False
miconic,1_29,8,,,False
miconic,1_29,9,,,False
miconic,1_30,0,,,False
miconic,1_30,1,,,False
miconic,1_30,2,,,False
miconic,1_30,3,,,False
miconic,1_30,4,,,False
miconic,1_30,5,,,False
miconic,1_30,6,,,False
miconic,1_30,7,,,False
miconic,1_30,8,,,False
miconic,1_30,9,,,False
miconic,2_01,0,,,False
miconic,2_01,1,,,False
miconic,2_01,2,,,False
miconic,2_01,3,,,False
miconic,2_01,4,,,False
miconic,2_01,5,,,False
miconic,2_01,6,,,False
miconic,2_01,7,,,False
miconic,2_01,8,,,False
miconic,2_01,9,,,False
miconic,2_02,0,,,False
miconic,2_02,1,,,False
miconic,2_02,2,,,False
miconic,2_02,3,,,False
miconic,2_02,4,,,False
miconic,2_02,5,,,False
miconic,2_02,6,,,False
miconic,2_02,7,,,False
miconic,2_02,8,,,False
miconic,2_02,9,,,False
miconic,2_03,0,,,False
miconic,2_03,1,,,False
miconic,2_03,2,,,False
miconic,2_03,3,,,False
miconic,2_03,4,,,False
miconic,2_03,5,,,False
miconic,2_03,6,,,False
miconic,2_03,7,,,False
miconic,2_03,8,,,False
miconic,2_03,9,,,False
miconic,2_04,0,,,False
miconic,2_04,1,,,False
miconic,2_04,2,,,False
miconic,2_04,3,,,False
miconic,2_04,4,,,False
miconic,2_04,5,,,False
miconic,2_04,6,,,False
miconic,2_04,7,,,False
miconic,2_04,8,,,False
miconic,2_04,9,,,False
miconic,2_05,0,,,False
miconic,2_05,1,,,False
miconic,2_05,2,,,False
miconic,2_05,3,,,False
miconic,2_05,4,,,False
miconic,2_05,5,,,False
miconic,2_05,6,,,False
miconic,2_05,7,,,False
miconic,2_05,8,,,False
miconic,2_05,9,,,False
miconic,2_06,0,,,False
miconic,2_06,1,,,False
miconic,2_06,2,,,False
miconic,2_06,3,,,False
miconic,2_06,4,,,False
miconic,2_06,5,,,False
miconic,2_06,6,,,False
miconic,2_06,7,,,False
miconic,2_06,8,,,False
miconic,2_06,9,,,False
miconic,2_07,0,,,False
miconic,2_07,1,,,False
miconic,2_07,2,,,False
miconic,2_07,3,,,False
miconic,2_07,4,,,False
miconic,2_07,5,,,False
miconic,2_07,6,,,False
miconic,2_07,7,,,False
miconic,2_07,8,,,False
miconic,2_07,9,,,False
miconic,2_08,0,,,False
miconic,2_08,1,,,False
miconic,2_08,2,,,False
miconic,2_08,3,,,False
miconic,2_08,4,,,False
miconic,2_08,5,,,False
miconic,2_08,6,,,False
miconic,2_08,7,,,False
miconic,2_08,8,,,False
miconic,2_08,9,,,False
miconic,2_09,0,,,False
miconic,2_09,1,,,False
miconic,2_09,2,,,False
miconic,2_09,3,,,False
miconic,2_09,4,,,False
miconic,2_09,5,,,False
miconic,2_09,6,,,False
miconic,2_09,7,,,False
miconic,2_09,8,,,False
miconic,2_09,9,,,False
miconic,2_10,0,,,False
miconic,2_10,1,,,False
miconic,2_10,2,,,False
miconic,2_10,3,,,False
miconic,2_10,4,,,False
miconic,2_10,5,,,False
miconic,2_10,6,,,False
miconic,2_10,7,,,False
miconic,2_10,8,,,False
miconic,2_10,9,,,False
miconic,2_11,0,,,False
miconic,2_11,1,,,False
miconic,2_11,2,,,False
miconic,2_11,3,,,False
miconic,2_11,4,,,False
miconic,2_11,5,,,False
miconic,2_11,6,,,False
miconic,2_11,7,,,False
miconic,2_11,8,,,False
miconic,2_11,9,,,False
miconic,2_12,0,,,False
miconic,2_12,1,,,False
miconic,2_12,2,,,False
miconic,2_12,3,,,False
miconic,2_12,4,,,False
miconic,2_12,5,,,False
miconic,2_12,6,,,False
miconic,2_12,7,,,False
miconic,2_12,8,,,False
miconic,2_12,9,,,False
miconic,2_13,0,,,False
miconic,2_13,1,,,False
miconic,2_13,2,,,False
miconic,2_13,3,,,False
miconic,2_13,4,,,False
miconic,2_13,5,,,False
miconic,2_13,6,,,False
miconic,2_13,7,,,False
miconic,2_13,8,,,False
miconic,2_13,9,,,False
miconic,2_14,0,,,False
miconic,2_14,1,,,False
miconic,2_14,2,,,False
miconic,2_14,3,,,False
miconic,2_14,4,,,False
miconic,2_14,5,,,False
miconic,2_14,6,,,False
miconic,2_14,7,,,False
miconic,2_14,8,,,False
miconic,2_14,9,,,False
miconic,2_15,0,,,False
miconic,2_15,1,,,False
miconic,2_15,2,,,False
miconic,2_15,3,,,False
miconic,2_15,4,,,False
miconic,2_15,5,,,False
miconic,2_15,6,,,False
miconic,2_15,7,,,False
miconic,2_15,8,,,False
miconic,2_15,9,,,False
miconic,2_16,0,,,False
miconic,2_16,1,,,False
miconic,2_16,2,,,False
miconic,2_16,3,,,False
miconic,2_16,4,,,False
miconic,2_16,5,,,False
miconic,2_16,6,,,False
miconic,2_16,7,,,False
miconic,2_16,8,,,False
miconic,2_16,9,,,False
miconic,2_17,0,,,False
miconic,2_17,1,,,False
miconic,2_17,2,,,False
miconic,2_17,3,,,False
miconic,2_17,4,,,False
miconic,2_17,5,,,False
miconic,2_17,6,,,False
miconic,2_17,7,,,False
miconic,2_17,8,,,False
miconic,2_17,9,,,False
miconic,2_18,0,,,False
miconic,2_18,1,,,False
miconic,2_18,2,,,False
miconic,2_18,3,,,False
miconic,2_18,4,,,False
miconic,2_18,5,,,False
miconic,2_18,6,,,False
miconic,2_18,7,,,False
miconic,2_18,8,,,False
miconic,2_18,9,,,False
miconic,2_19,0,,,False
miconic,2_19,1,,,False
miconic,2_19,2,,,False
miconic,2_19,3,,,False
miconic,2_19,4,,,False
miconic,2_19,5,,,False
miconic,2_19,6,,,False
miconic,2_19,7,,,False
miconic,2_19,8,,,False
miconic,2_19,9,,,False
miconic,2_20,0,,,False
miconic,2_20,1,,,False
miconic,2_20,2,,,False
miconic,2_20,3,,,False
miconic,2_20,4,,,False
miconic,2_20,5,,,False
miconic,2_20,6,,,False
miconic,2_20,7,,,False
miconic,2_20,8,,,False
miconic,2_20,9,,,False
miconic,2_21,0,,,False
miconic,2_21,1,,,False
miconic,2_21,2,,,False
miconic,2_21,3,,,False
miconic,2_21,4,,,False
miconic,2_21,5,,,False
miconic,2_21,6,,,False
miconic,2_21,7,,,False
miconic,2_21,8,,,False
miconic,2_21,9,,,False
miconic,2_22,0,,,False
miconic,2_22,1,,,False
miconic,2_22,2,,,False
miconic,2_22,3,,,False
miconic,2_22,4,,,False
miconic,2_22,5,,,False
miconic,2_22,6,,,False
miconic,2_22,7,,,False
miconic,2_22,8,,,False
miconic,2_22,9,,,False
miconic,2_23,0,,,False
miconic,2_23,1,,,False
miconic,2_23,2,,,False
miconic,2_23,3,,,False
miconic,2_23,4,,,False
miconic,2_23,5,,,False
miconic,2_23,6,,,False
miconic,2_23,7,,,False
miconic,2_23,8,,,False
miconic,2_23,9,,,False
miconic,2_24,0,,,False
miconic,2_24,1,,,False
miconic,2_24,2,,,False
miconic,2_24,3,,,False
miconic,2_24,4,,,False
miconic,2_24,5,,,False
miconic,2_24,6,,,False
miconic,2_24,7,,,False
miconic,2_24,8,,,False
miconic,2_24,9,,,False
miconic,2_25,0,,,False
miconic,2_25,1,,,False
miconic,2_25,2,,,False
miconic,2_25,3,,,False
miconic,2_25,4,,,False
miconic,2_25,5,,,False
miconic,2_25,6,,,False
miconic,2_25,7,,,False
miconic,2_25,8,,,False
miconic,2_25,9,,,False
miconic,2_26,0,,,False
miconic,2_26,1,,,False
miconic,2_26,2,,,False
miconic,2_26,3,,,False
miconic,2_26,4,,,False
miconic,2_26,5,,,False
miconic,2_26,6,,,False
miconic,2_26,7,,,False
miconic,2_26,8,,,False
miconic,2_26,9,,,False
miconic,2_27,0,,,False
miconic,2_27,1,,,False
miconic,2_27,2,,,False
miconic,2_27,3,,,False
miconic,2_27,4,,,False
miconic,2_27,5,,,False
miconic,2_27,6,,,False
miconic,2_27,7,,,False
miconic,2_27,8,,,False
miconic,2_27,9,,,False
miconic,2_28,0,,,False
miconic,2_28,1,,,False
miconic,2_28,2,,,False
miconic,2_28,3,,,False
miconic,2_28,4,,,False
miconic,2_28,5,,,False
miconic,2_28,6,,,False
miconic,2_28,7,,,False
miconic,2_28,8,,,False
miconic,2_28,9,,,False
miconic,2_29,0,,,False
miconic,2_29,1,,,False
miconic,2_29,2,,,False
miconic,2_29,3,,,False
miconic,2_29,4,,,False
miconic,2_29,5,,,False
miconic,2_29,6,,,False
miconic,2_29,7,,,False
miconic,2_29,8,,,False
miconic,2_29,9,,,False
miconic,2_30,0,,,False
miconic,2_30,1,,,False
miconic,2_30,2,,,False
miconic,2_30,3,,,False
miconic,2_30,4,,,False
miconic,2_30,5,,,False
miconic,2_30,6,,,False
miconic,2_30,7,,,False
miconic,2_30,8,,,False
miconic,2_30,9,,,False
satellite,0_01,0,2.1764659881591797,6.0,True
satellite,0_01,1,1.3365013599395752,6.0,True
satellite,0_01,2,1.2709839344024658,6.0,True
satellite,0_01,3,1.1772618293762207,6.0,True
satellite,0_01,4,1.5669960975646973,6.0,True
satellite,0_01,5,1.2699296474456787,6.0,True
satellite,0_01,6,1.2621915340423584,6.0,True
satellite,0_01,7,1.3314564228057861,6.0,True
satellite,0_01,8,1.297757625579834,6.0,True
satellite,0_01,9,1.3899385929107666,6.0,True
satellite,0_02,0,1.5364940166473389,10.0,True
satellite,0_02,1,1.2729942798614502,10.0,True
satellite,0_02,2,1.9672088623046875,10.0,True
satellite,0_02,3,2.107609510421753,10.0,True
satellite,0_02,4,2.035553455352783,10.0,True
satellite,0_02,5,1.5898346900939941,10.0,True
satellite,0_02,6,1.3353486061096191,10.0,True
satellite,0_02,7,2.5895397663116455,10.0,True
satellite,0_02,8,2.206613540649414,10.0,True
satellite,0_02,9,2.015429735183716,10.0,True
satellite,0_03,0,2.015126943588257,10.0,True
satellite,0_03,1,1.989966630935669,10.0,True
satellite,0_03,2,1.4769599437713623,10.0,True
satellite,0_03,3,2.730315685272217,10.0,True
satellite,0_03,4,1.992276906967163,10.0,True
satellite,0_03,5,2.148731231689453,10.0,True
satellite,0_03,6,1.3570022583007812,10.0,True
satellite,0_03,7,2.199918031692505,10.0,True
satellite,0_03,8,2.8749871253967285,10.0,True
satellite,0_03,9,2.0683839321136475,10.0,True
satellite,0_04,0,2.952127456665039,20.0,True
satellite,0_04,1,2.812199831008911,20.0,True
satellite,0_04,2,2.8186910152435303,20.0,True
satellite,0_04,3,2.6969027519226074,20.0,True
satellite,0_04,4,2.727659225463867,20.0,True
satellite,0_04,5,2.8667795658111572,20.0,True
satellite,0_04,6,2.7496352195739746,20.0,True
satellite,0_04,7,2.7787020206451416,20.0,True
satellite,0_04,8,2.637082576751709,20.0,True
satellite,0_04,9,2.740049362182617,20.0,True
satellite,0_05,0,2.4488613605499268,12.0,True
satellite,0_05,1,2.378923177719116,12.0,True
satellite,0_05,2,2.181551933288574,12.0,True
satellite,0_05,3,2.132781744003296,12.0,True
satellite,0_05,4,2.358532190322876,12.0,True
satellite,0_05,5,2.671363353729248,12.0,True
satellite,0_05,6,2.6206588745117188,12.0,True
satellite,0_05,7,2.141477108001709,12.0,True
satellite,0_05,8,2.1473419666290283,12.0,True
satellite,0_05,9,2.6565990447998047,12.0,True
satellite,0_06,0,2.9771840572357178,14.0,True
satellite,0_06,1,2.94055438041687,14.0,True
satellite,0_06,2,3.128398895263672,14.0,True
satellite,0_06,3,2.9285106658935547,14.0,True
satellite,0_06,4,2.962952136993408,14.0,True
satellite,0_06,5,3.0463204383850098,14.0,True
satellite,0_06,6,2.8893399238586426,14.0,True
satellite,0_06,7,2.845247983932495,14.0,True
satellite,0_06,8,3.235457420349121,14.0,True
satellite,0_06,9,2.9158008098602295,14.0,True
satellite,0_07,0,2.422625780105591,13.0,True
satellite,0_07,1,2.8933305740356445,13.0,True
satellite,0_07,2,1.8706448078155518,13.0,True
satellite,0_07,3,3.0390236377716064,13.0,True
satellite,0_07,4,2.969593048095703,13.0,True
satellite,0_07,5,2.435839891433716,13.0,True
satellite,0_07,6,2.8833560943603516,13.0,True
satellite,0_07,7,1.9039890766143799,13.0,True
satellite,0_07,8,3.1175620555877686,13.0,True
satellite,0_07,9,2.7989320755004883,13.0,True
satellite,0_08,0,1.7927653789520264,12.0,True
satellite,0_08,1,1.7593204975128174,12.0,True
satellite,0_08,2,3.36079478263855,12.0,True
satellite,0_08,3,2.3716793060302734,12.0,True
satellite,0_08,4,1.8279035091400146,12.0,True
satellite,0_08,5,2.847452402114868,12.0,True
satellite,0_08,6,2.5025088787078857,12.0,True
satellite,0_08,7,3.4038002490997314,12.0,True
satellite,0_08,8,3.419966697692871,12.0,True
satellite,0_08,9,1.857800006866455,12.0,True
satellite,0_09,0,2.9833121299743652,18.0,True
satellite,0_09,1,2.8898870944976807,18.0,True
satellite,0_09,2,2.8861453533172607,18.0,True
satellite,0_09,3,2.906031370162964,18.0,True
satellite,0_09,4,3.3210034370422363,18.0,True
satellite,0_09,5,2.9447786808013916,18.0,True
satellite,0_09,6,2.915696859359741,18.0,True
satellite,0_09,7,4.443873167037964,18.0,True
satellite,0_09,8,4.253477096557617,18.0,True
satellite,0_09,9,2.8643274307250977,18.0,True
satellite,0_10,0,2.7343263626098633,12.0,True
satellite,0_10,1,2.5216050148010254,12.0,True
satellite,0_10,2,2.5387978553771973,12.0,True
satellite,0_10,3,2.559299945831299,12.0,True
satellite,0_10,4,2.5525131225585938,12.0,True
satellite,0_10,5,2.42345929145813,12.0,True
satellite,0_10,6,2.497131109237671,12.0,True
satellite,0_10,7,2.468148946762085,12.0,True
satellite,0_10,8,2.9357616901397705,12.0,True
satellite,0_10,9,3.0510032176971436,12.0,True
satellite,0_11,0,3.9565577507019043,22.0,True
satellite,0_11,1,4.670045375823975,22.0,True
satellite,0_11,2,4.238925218582153,22.0,True
satellite,0_11,3,4.303041458129883,22.0,True
satellite,0_11,4,4.215965270996094,22.0,True
satellite,0_11,5,4.419220209121704,22.0,True
satellite,0_11,6,4.2815186977386475,22.0,True
satellite,0_11,7,4.180481910705566,22.0,True
satellite,0_11,8,4.242469787597656,22.0,True
satellite,0_11,9,4.242621421813965,22.0,True
satellite,0_12,0,3.680142879486084,16.0,True
satellite,0_12,1,4.7588865756988525,16.0,True
satellite,0_12,2,3.7275898456573486,16.0,True
satellite,0_12,3,2.4013781547546387,16.0,True
satellite,0_12,4,3.6453442573547363,16.0,True
satellite,0_12,5,2.412191867828369,16.0,True
satellite,0_12,6,4.865300178527832,16.0,True
satellite,0_12,7,4.6977458000183105,16.0,True
satellite,0_12,8,2.4413959980010986,16.0,True
satellite,0_12,9,3.9730873107910156,16.0,True
satellite,0_13,0,2.704890251159668,13.0,True
satellite,0_13,1,2.803344249725342,13.0,True
satellite,0_13,2,2.112494707107544,13.0,True
satellite,0_13,3,2.7623181343078613,13.0,True
satellite,0_13,4,2.1317896842956543,13.0,True
satellite,0_13,5,2.052561044692993,13.0,True
satellite,0_13,6,2.1651995182037354,13.0,True
satellite,0_13,7,2.7537782192230225,13.0,True
satellite,0_13,8,2.1512036323547363,13.0,True
satellite,0_13,9,2.1879026889801025,13.0,True
satellite,0_14,0,5.275698661804199,23.0,True
satellite,0_14,1,5.291450500488281,23.0,True
satellite,0_14,2,5.500097990036011,23.0,True
satellite,0_14,3,5.159480571746826,23.0,True
satellite,0_14,4,3.647768020629883,23.0,True
satellite,0_14,5,4.978426933288574,23.0,True
satellite,0_14,6,5.592862367630005,23.0,True
satellite,0_14,7,5.417165040969849,23.0,True
satellite,0_14,8,4.967314720153809,23.0,True
satellite,0_14,9,5.332018136978149,23.0,True
satellite,0_15,0,4.774484157562256,21.0,True
satellite,0_15,1,4.913456201553345,21.0,True
satellite,0_15,2,4.2242701053619385,21.0,True
satellite,0_15,3,5.15973687171936,21.0,True
satellite,0_15,4,4.3031299114227295,21.0,True
satellite,0_15,5,5.146095514297485,21.0,True
satellite,0_15,6,5.45196270942688,21.0,True
satellite,0_15,7,4.638712406158447,21.0,True
satellite,0_15,8,5.005401849746704,21.0,True
satellite,0_15,9,4.762455463409424,21.0,True
satellite,0_16,0,6.6575071811676025,27.0,True
satellite,0_16,1,6.941870212554932,27.0,True
satellite,0_16,2,6.899971008300781,27.0,True
satellite,0_16,3,6.8423848152160645,27.0,True
satellite,0_16,4,7.027052164077759,27.0,True
satellite,0_16,5,6.491866827011108,27.0,True
satellite,0_16,6,6.743002653121948,27.0,True
satellite,0_16,7,6.861488342285156,27.0,True
satellite,0_16,8,5.787888050079346,27.0,True
satellite,0_16,9,6.774721622467041,27.0,True
satellite,0_17,0,6.773867845535278,28.0,True
satellite,0_17,1,6.587116003036499,28.0,True
satellite,0_17,2,6.761874675750732,28.0,True
satellite,0_17,3,6.58979058265686,28.0,True
satellite,0_17,4,6.665082693099976,28.0,True
satellite,0_17,5,6.805279016494751,28.0,True
satellite,0_17,6,6.9281158447265625,28.0,True
satellite,0_17,7,6.720767021179199,28.0,True
satellite,0_17,8,6.433544635772705,28.0,True
satellite,0_17,9,7.2952330112457275,28.0,True
satellite,0_18,0,4.6362621784210205,17.0,True
satellite,0_18,1,4.3712475299835205,17.0,True
satellite,0_18,2,4.297644853591919,17.0,True
satellite,0_18,3,4.53645396232605,17.0,True
satellite,0_18,4,4.288710594177246,17.0,True
satellite,0_18,5,4.75342869758606,17.0,True
satellite,0_18,6,4.4466941356658936,17.0,True
satellite,0_18,7,4.577880859375,17.0,True
satellite,0_18,8,4.472601890563965,17.0,True
satellite,0_18,9,4.4608728885650635,17.0,True
satellite,0_19,0,7.3967671394348145,32.0,True
satellite,0_19,1,7.272707939147949,32.0,True
satellite,0_19,2,7.124077558517456,32.0,True
satellite,0_19,3,6.6969170570373535,32.0,True
satellite,0_19,4,8.324007511138916,32.0,True
satellite,0_19,5,7.315616130828857,32.0,True
satellite,0_19,6,8.497377395629883,32.0,True
satellite,0_19,7,7.963282823562622,32.0,True
satellite,0_19,8,7.453509330749512,32.0,True
satellite,0_19,9,6.933716058731079,32.0,True
satellite,0_20,0,6.235253810882568,38.0,True
satellite,0_20,1,6.105879783630371,38.0,True
satellite,0_20,2,9.205133199691772,38.0,True
satellite,0_20,3,6.25491189956665,38.0,True
satellite,0_20,4,6.266649961471558,38.0,True
satellite,0_20,5,9.136643171310425,38.0,True
satellite,0_20,6,11.661772966384888,38.0,True
satellite,0_20,7,6.49823260307312,38.0,True
satellite,0_20,8,9.216147661209106,38.0,True
satellite,0_20,9,8.755722999572754,38.0,True
satellite,0_21,0,11.627063512802124,44.0,True
satellite,0_21,1,11.243045091629028,44.0,True
satellite,0_21,2,12.062216997146606,44.0,True
satellite,0_21,3,11.323261260986328,44.0,True
satellite,0_21,4,12.273435115814209,44.0,True
satellite,0_21,5,11.720612525939941,44.0,True
satellite,0_21,6,11.261938571929932,44.0,True
satellite,0_21,7,11.462372064590454,44.0,True
satellite,0_21,8,14.066320896148682,44.0,True
satellite,0_21,9,11.097575664520264,44.0,True
satellite,0_22,0,11.284032344818115,37.0,True
satellite,0_22,1,10.728822708129883,37.0,True
satellite,0_22,2,11.090824842453003,37.0,True
satellite,0_22,3,10.888412714004517,37.0,True
satellite,0_22,4,10.34658932685852,37.0,True
satellite,0_22,5,10.866575002670288,37.0,True
satellite,0_22,6,10.687023401260376,37.0,True
satellite,0_22,7,7.219984769821167,37.0,True
satellite,0_22,8,10.601478338241577,37.0,True
satellite,0_22,9,10.33954119682312,37.0,True
satellite,0_23,0,9.126838445663452,32.0,True
satellite,0_23,1,8.301403760910034,32.0,True
satellite,0_23,2,9.080454349517822,32.0,True
satellite,0_23,3,8.661798477172852,32.0,True
satellite,0_23,4,7.93867301940918,32.0,True
satellite,0_23,5,10.951894044876099,32.0,True
satellite,0_23,6,8.616321086883545,32.0,True
satellite,0_23,7,9.030363082885742,32.0,True
satellite,0_23,8,8.776240348815918,32.0,True
satellite,0_23,9,7.801057577133179,32.0,True
satellite,0_24,0,4.668798923492432,18.0,True
satellite,0_24,1,5.247943878173828,18.0,True
satellite,0_24,2,5.303389072418213,18.0,True
satellite,0_24,3,4.472630977630615,18.0,True
satellite,0_24,4,5.453704595565796,18.0,True
satellite,0_24,5,4.336311340332031,18.0,True
satellite,0_24,6,4.821452379226685,18.0,True
satellite,0_24,7,5.522264242172241,18.0,True
satellite,0_24,8,5.201480865478516,18.0,True
satellite,0_24,9,5.465000867843628,18.0,True
satellite,0_25,0,11.286491870880127,38.0,True
satellite,0_25,1,11.31880259513855,38.0,True
satellite,0_25,2,11.617791414260864,38.0,True
satellite,0_25,3,8.016236066818237,38.0,True
satellite,0_25,4,13.936664581298828,38.0,True
satellite,0_25,5,13.58324933052063,38.0,True
satellite,0_25,6,11.84140944480896,38.0,True
satellite,0_25,7,7.5203399658203125,38.0,True
satellite,0_25,8,11.320283889770508,38.0,True
satellite,0_25,9,11.795968055725098,38.0,True
satellite,0_26,0,13.063476085662842,58.0,True
satellite,0_26,1,16.039069652557373,58.0,True
satellite,0_26,2,20.39822483062744,61.0,True
satellite,0_26,3,19.70797848701477,61.0,True
satellite,0_26,4,11.300894021987915,61.0,True
satellite,0_26,5,14.873274803161621,61.0,True
satellite,0_26,6,14.458238124847412,61.0,True
satellite,0_26,7,15.190959692001343,61.0,True
satellite,0_26,8,11.366447925567627,61.0,True
satellite,0_26,9,16.461095333099365,61.0,True
satellite,0_27,0,13.868145227432251,46.0,True
satellite,0_27,1,14.237309694290161,46.0,True
satellite,0_27,2,13.248906373977661,46.0,True
satellite,0_27,3,13.813642263412476,46.0,True
satellite,0_27,4,11.583021640777588,46.0,True
satellite,0_27,5,13.106629371643066,46.0,True
satellite,0_27,6,14.635369539260864,46.0,True
satellite,0_27,7,12.701364517211914,46.0,True
satellite,0_27,8,12.548746347427368,46.0,True
satellite,0_27,9,12.571513652801514,46.0,True
satellite,0_28,0,12.120038747787476,44.0,True
satellite,0_28,1,14.259892702102661,44.0,True
satellite,0_28,2,14.168606042861938,44.0,True
satellite,0_28,3,11.862019538879395,44.0,True
satellite,0_28,4,16.151973485946655,44.0,True
satellite,0_28,5,11.388258457183838,44.0,True
satellite,0_28,6,12.808314561843872,44.0,True
satellite,0_28,7,12.388414859771729,44.0,True
satellite,0_28,8,11.316526174545288,44.0,True
satellite,0_28,9,14.87163257598877,44.0,True
satellite,0_29,0,7.266690969467163,42.0,True
satellite,0_29,1,11.032595157623291,42.0,True
satellite,0_29,2,10.840058326721191,42.0,True
satellite,0_29,3,11.133443355560303,42.0,True
satellite,0_29,4,9.29356336593628,42.0,True
satellite,0_29,5,7.037127256393433,42.0,True
satellite,0_29,6,10.546517610549927,42.0,True
satellite,0_29,7,11.010948896408081,42.0,True
satellite,0_29,8,9.889397144317627,42.0,True
satellite,0_29,9,11.959860801696777,42.0,True
satellite,0_30,0,14.460450410842896,38.0,True
satellite,0_30,1,13.147910594940186,38.0,True
satellite,0_30,2,10.65528392791748,38.0,True
satellite,0_30,3,12.065925598144531,38.0,True
satellite,0_30,4,12.230448484420776,38.0,True
satellite,0_30,5,12.18266487121582,38.0,True
satellite,0_30,6,14.046889543533325,38.0,True
satellite,0_30,7,12.577040672302246,38.0,True
satellite,0_30,8,14.347570896148682,38.0,True
satellite,0_30,9,13.82988166809082,38.0,True
satellite,1_01,0,30.87552571296692,78.0,True
satellite,1_01,1,23.430575847625732,78.0,True
satellite,1_01,2,25.21605896949768,78.0,True
satellite,1_01,3,20.272178411483765,78.0,True
satellite,1_01,4,20.838170051574707,78.0,True
satellite,1_01,5,20.994628190994263,78.0,True
satellite,1_01,6,19.49946427345276,78.0,True
satellite,1_01,7,21.374155521392822,78.0,True
satellite,1_01,8,24.490418672561646,78.0,True
satellite,1_01,9,24.861828565597534,78.0,True
satellite,1_02,0,31.767473459243774,82.0,True
satellite,1_02,1,29.409610986709595,82.0,True
satellite,1_02,2,25.43386220932007,82.0,True
satellite,1_02,3,20.09112310409546,82.0,True
satellite,1_02,4,28.992674589157104,82.0,True
satellite,1_02,5,36.97318410873413,82.0,True
satellite,1_02,6,30.783956289291382,82.0,True
satellite,1_02,7,31.757455825805664,82.0,True
satellite,1_02,8,28.838218927383423,82.0,True
satellite,1_02,9,29.20872449874878,82.0,True
